,1467,467,26,6,20260626,1,1,,natitt-gab_Flo76-Pet
,1468,468,27,6,20260627,1,1,,nat-gab_Flo76
,1469,469,27,6,20260627,1,1,,natitt-jam_Grebiere
,1470,470,28,6,20260628,1,1,,nat-jam_Grebiere
,1471,471,19,1,20260119,1,1,,natitt-oma_Wings
,1472,472,20,1,20260120,1,1,,nat-oma_2022
,1473,473,29,6,20260629,1,1,,natitt-pri_Wings
,1474,474,22,6,20260622,1,1,,nat-pri_2018
,1475,475,15,5,20260515,1,1,,natitt-sau_Flo76-Pet
,1476,476,17,5,20260517,1,1,,nat-sau_Flo76
,1477,477,28,6,20260628,1,1,,natitt-tto_arima
,1478,478,29,6,20260629,1,1,,nat-tto_2018
,1479,479,21,6,20260621,1,1,,natitt-gtm_V1
,1480,480,28,6,20260628,1,1,,nat-gtm_2023
,1481,481,24,4,20260424,1,1,,natitt-egy_v1
,1482,482,25,4,20260425,1,1,,nat-egy_V1
,1483,483,5,9,20260905,1,1,,c2_dhofar_2025
,1484,484,12,6,20260612,1,1,,natitt-cub_2018
,1485,485,15,6,20260615,1,1,,nat-cub_2018
,1486,486,18,7,20260718,1,1,,natitt-geo_V1
,1487,487,19,7,20260719,1,1,,nat-geo_V1
,1489,489,5,7,20260705,1,1,,c2_nogent_2010
,1490,490,9,5,20260509,1,1,,c2_silesia_2024
,1491,491,18,9,20260918,1,1,,t1_huangshan_01_2023
,1493,493,10,5,20260510,1,1,,c2_beskid_2025
,1494,494,17,4,20260417,1,1,,c1_classicdoubs_2025
,1497,497,14,4,20260414,1,1,,t1_camino_01_2022
,1498,498,28,2,20260228,1,1,,c1_aegean_2026
,1500,500,20,3,20260320,1,1,,c2u_coast_2023
,1503,503,29,7,20260729,1,1,,t2_rio_01_2012
,1505,505,18,4,20260418,1,1,,c1_jura_2022
,1506,506,7,10,20261007,1,1,,t2_catarina_01_2025
,1510,510,31,5,20260531,1,1,,t2_venezuela_01_2018
,1511,511,5,9,20260905,1,1,,c0_maryland_2022
,1512,512,13,9,20260913,1,1,,c2_rikvanlooy_2022
,1514,514,4,9,20260904,1,1,,t2u_flanderstomorrow_01_2021
,1517,517,15,10,20261015,1,1,,t2_guatemala_01_2018
,1518,518,8,1,20260108,1,1,,c2_okinawa_2018
,1519,519,14,2,20260214,1,1,,c0_figueira_2024
,1520,520,1,5,20260501,1,1,,c2_vorarlberg_2023
,1522,522,7,3,20260307,1,1,,c2_100communes_2023
,1523,523,20,8,20260820,1,1,,t2u_westbohemia_01_2024
,1525,525,6,2,20260206,1,1,,c0_muscat_2023
,1526,526,7,3,20260307,1,1,,c2_apollontemple_2023
,1527,527,27,5,20260527,1,1,,t2_lithuania_01_2024
,1528,528,28,4,20260428,1,1,,c2_gpalger_2016
,1529,529,11,9,20260911,1,1,,t2_maroc_01_2018
,1530,530,14,4,20260414,1,1,,t2_mali_01_2024
,1533,533,18,3,20260318,1,1,,t2_changnyeong_01_2024
,1534,534,9,6,20260609,1,1,,t2_gyeongnam_01_2025
,1535,535,3,4,20260403,1,1,,c2_tourofalanya_2023
,1536,536,28,3,20260328,1,1,,c2_syedra_2023
,1537,537,6,5,20260506,1,1,,t1_hellas_01_2023
,1538,538,1,3,20260301,1,1,,c1_dodecanese_2026
,1539,539,15,4,20260415,1,1,,t0_hainan_01_2024
,1541,541,29,4,20260429,1,1,,t2_bantrab_01_2023
,1542,542,17,4,20260417,1,1,,t2_algerie_01_2024
,1544,544,23,5,20260523,1,1,,c2_santarita_2023
,1545,545,24,5,20260524,1,1,,c2_castelfidardo_2023
,1550,550,30,8,20260830,1,1,,c2_gpplouay_2023
,1551,551,1,2,20260201,1,1,,topclas_greatocean_2023
,1552,552,14,6,20260614,1,1,,c1_muurclassic_2024
,1554,554,6,9,20260906,1,1,,t2_salalah_01_2024
,1557,557,15,4,20260415,1,1,,c1_rondelimburg_2019
,1558,558,13,6,20260613,1,1,,c1_dwarsdoorhageland_2025
,1560,560,4,6,20260604,1,1,,t2_oberosterreich_01_2022
,1563,563,12,6,20260612,1,1,,t2_tourofmalopolska_01_2024
,1565,565,18,9,20260918,1,1,,c1_kampvlaanderen_2015
,1567,567,27,8,20260827,1,1,,t2_samsun_01_2024
,1568,568,20,9,20260920,1,1,,c1_gooiksepijl_2019
,1571,571,10,7,20260710,1,1,,t2_gptorresvedras_01_2017
,1572,572,4,7,20260704,1,1,,t1_sibiutour_01_2022
,1573,573,14,6,20260614,1,1,,t2u_girociclisto_01_2021
,1574,574,17,9,20260917,1,1,,t2_poyang_01_2024
,1575,575,8,9,20260908,1,1,,t1_binzhou_01_2026
,1576,576,6,9,20260906,1,1,,c0_industriaartigianato_2023
,1577,577,30,8,20260830,1,1,,c2_achterhoek_2023
,1578,578,6,10,20261006,1,1,,c2_sandaniele_2023
,1579,579,23,8,20260823,1,1,,c2_slagomnorg_2025
,1580,580,19,8,20260819,1,1,,t0_deutschland_01_2019
,1581,581,8,3,20260308,1,1,,c2_laguna_2018
,1582,582,22,3,20260322,1,1,,c2_izola_2023
,1583,583,7,4,20260407,1,1,,c2u_gppalio_2023
,1584,584,2,6,20260602,1,1,,t2_maurice_01_2023
,1585,585,22,9,20260922,1,1,,t0_croatia_01_2018
,1586,586,24,4,20260424,1,1,,t1_asturias_01_2018
,1587,587,30,8,20260830,1,1,,c2_halle_2024
,1588,588,13,10,20261013,1,1,,top_guangxi_01_2023
,1589,589,7,3,20260307,1,1,,c2_rhodesgp_2019
,1590,590,12,3,20260312,1,1,,t2_rhodestour_01_2022
,1591,591,8,3,20260308,1,1,,c2_gplillers_2023
,1592,592,15,3,20260315,1,1,,c2_popolarissima_2019
,1593,593,22,3,20260322,1,1,,c1_gproeselare_2023
,1594,594,4,9,20260904,1,1,,t2_shanghai_01_2024
,1595,595,15,9,20260915,1,1,,t1_abruzzo_01_2024
,1596,596,29,3,20260329,1,1,,c1_rouetourangelle_2019
,1597,597,29,3,20260329,1,1,,c2_annemasse_2025
,1598,598,25,8,20260825,1,1,,t1_poitoucharentes_01_2024
,1599,599,3,6,20260603,1,1,,c1_mercantour_2022
,1601,601,5,4,20260405,1,1,,c2u_trofeopiva_2015
,1602,602,6,4,20260406,1,1,,c2u_girobelvedere_2023
,1603,603,16,5,20260516,1,1,,t2_dongying_01_2024
,1604,604,25,4,20260425,1,1,,c2u_gpliberazione_2015
,1605,605,25,9,20260925,1,1,,t2_mentougou_01_2025
,1606,606,5,7,20260705,1,1,,c2_bwclassic_2023
,1607,607,4,3,20260304,1,1,,c2_umagtrophy_2015
,1608,608,8,4,20260408,1,1,,t2_redlands_01_2018
,1609,609,8,3,20260308,1,1,,c2_rabodorpen_2026
,1610,610,26,7,20260726,1,1,,c2_radamring_2024
,1612,612,3,9,20260903,1,1,,t1_istanbul_01_2024
,1613,613,15,4,20260415,1,1,,t2_tourloiretcher_01_2015
,1614,614,4,8,20260804,1,1,,t1_transhimalaya_01_2024
,1616,616,29,3,20260329,1,1,,c2_adria_2023
,1617,617,4,6,20260604,1,1,,t1_estonia_01_2022
,1618,618,12,4,20260412,1,1,,c2u_roubaix_2015
,1619,619,11,10,20261011,1,1,,c2u_paristours_2023
,1620,620,4,10,20261004,1,1,,euro_fra_plouay
,1621,621,7,10,20261007,1,1,,euroitt_fra_plouay
,1623,623,30,6,20260630,1,1,,c2_brescia_2018
,1624,624,12,3,20260312,1,1,,t2_antalya_01_2026
,1626,626,3,5,20260503,1,1,,c2_fyen_2023
,1627,627,9,8,20260809,1,1,,c2u_gppoggiana_2018
,1628,628,27,9,20260927,1,1,,c1_chauny_2018
,1631,631,27,7,20260727,1,1,,t2_banyuwangi_01_2019
,1637,637,22,3,20260322,1,1,,c2_arrabida_2025
,1638,638,28,4,20260428,1,1,,t2_bostonliq_01_2024
,1640,640,24,5,20260524,1,1,,c1_criquielion_2023
,1643,643,9,4,20260409,1,1,,t2_mersin_01_2024
,1644,644,3,5,20260503,1,1,,c2_cotonou_2024
,1647,647,4,10,20261004,1,1,,c2_oita_2018
,1654,654,29,9,20260929,1,1,,c2u_ruota_2018
,1655,655,12,4,20260412,1,1,,c2u_vendemiano_2018
,1657,657,10,9,20260910,1,1,,t2_romaniei_01_2018
,1658,658,2,9,20260902,1,1,,t2_biya_01_2018
,1659,659,28,4,20260428,1,1,,t2_benin_01_2024
,1660,660,5,6,20260605,1,1,,t2_cameroun_01_2019
,1661,661,3,9,20260903,1,1,,t2_friuli_01_2018
,1671,671,25,9,20260925,1,1,,c2_mirabelle_2025
,1672,672,28,2,20260228,1,1,,c2_warrnambool_2024
,1674,674,4,6,20260604,1,1,,t2_oise_01_2018
,1680,680,6,8,20260806,1,1,,t2_szeklerland_01_2018
,1685,685,10,5,20260510,1,1,,c2_erzgebirgsrundfahrt_2024
,1688,688,3,5,20260503,1,1,,c1_ardennes_2017
,1694,694,17,5,20260517,1,1,,c2_kempen_2023
,1695,695,2,5,20260502,1,1,,c2_overijssel_2016
,1696,696,19,9,20260919,1,1,,c2_minami_2024
,1697,697,6,9,20260906,1,1,,c2_shinshiro_2025
,1698,698,1,8,20260801,1,1,,t2_kreizbreizh_01_2015
,1699,699,16,9,20260916,1,1,,t1_okolo_01_2024
,1700,700,5,5,20260505,1,1,,nat-chl_Wings
,1701,701,23,6,20260623,1,1,,nat-chi_thwlshmn
,1702,702,28,6,20260628,1,1,,nat-irl_stylus
,1703,703,1,3,20260301,1,1,,nat-bol_2023
,1704,704,29,6,20260629,1,1,,nat-cro_2019
,1705,705,29,6,20260629,1,1,,nat-eri_grebiere
,1706,706,18,5,20260518,1,1,,nat-arg_HijoDelDiablo
,1707,707,28,6,20260628,1,1,,nat-aut_Innsbruck
,1708,708,28,6,20260628,1,1,,nat-ven_2024
,1709,709,8,2,20260208,1,1,,nat-uru_Wings
,1710,710,28,6,20260628,1,1,,nat-slo_2021
,1711,711,8,2,20260208,1,1,,nat-sar_2026
,1712,712,28,6,20260628,1,1,,nat-nor_2023
,1713,713,26,6,20260626,1,1,,nat-kor_2014
,1714,714,28,6,20260628,1,1,,nat-jpn_2022
,1715,715,28,6,20260628,1,1,,nat-kaz_2024
,1716,716,28,6,20260628,1,1,,nat-svk_2021
,1717,717,12,4,20260412,1,1,,nat-uae_Wings
,1718,718,28,6,20260628,1,1,,nat-aze_2018
,1719,719,26,6,20260626,1,1,,natitt-aze_2018
,1720,720,26,6,20260626,1,1,,natitt-can_lethbridge
,1721,721,5,2,20260205,1,1,,natitt-col_2026
,1722,722,28,6,20260628,1,1,,natitt-cro_2019
,1723,723,26,6,20260626,1,1,,natitt-den_2017
,1724,724,27,6,20260627,1,1,,natitt-eri_grebiere
,1725,725,20,6,20260620,1,1,,natitt-est_Wings
,1726,726,25,6,20260625,1,1,,natitt-irl_2018
,1727,727,25,6,20260625,1,1,,natitt-kor_2014
,1728,728,20,6,20260620,1,1,,natitt-lva_2023
,1729,729,5,2,20260205,1,1,,natitt-nzl_2026
,1730,730,25,6,20260625,1,1,,natitt-pol_Bukowina
,1731,731,26,6,20260626,1,1,,natitt-por_2017
,1732,732,26,6,20260626,1,1,,natitt-rus_2018
,1733,733,5,2,20260205,1,1,,natitt-sar_2026
,1734,734,26,6,20260626,1,1,,natitt-slo_2015
,1735,735,25,6,20260625,1,1,,natitt-svk_2016
,1736,736,25,6,20260625,1,1,,natitt-ven_2024
,1737,737,25,6,20260625,1,1,,natitt-ukr_2017
,1738,738,7,2,20260207,1,1,,nat-nzl_2026
,1739,739,8,1,20260108,1,1,,natitt-aus_Noris85
,1740,740,28,6,20260628,1,1,,nat-lva_Wings
,1743,743,16,5,20260516,1,1,,natitt-arg_2023
,1745,745,28,6,20260628,1,1,,nat-cyp_2018
,1746,746,25,6,20260625,1,1,,natitt-cyp_2018
,1747,747,6,6,20260606,1,1,,c1_heistse_2016
,1748,748,23,9,20260923,1,1,,c1_lichtervelde_2018
,1749,749,1,9,20260901,1,1,,c2_ongola_2023
,1750,750,22,2,20260222,1,1,,t1_rwanda_01_2019
,1751,751,15,3,20260315,1,1,,t1_taiwan_01_2026
,1752,752,22,5,20260522,1,1,,t1_beiras_01_2023
,1753,753,24,5,20260524,1,1,,t2_japan_01_2024
,1754,754,13,5,20260513,1,1,,t0_hongrie_01_2022
,1758,758,13,9,20260913,1,1,,t1_taihu_01_2018
,1760,760,12,9,20260912,1,1,,c2_arnowallaardmemorial_2016
,1761,761,21,7,20260721,1,1,,c2_trochanowskiego_2023
,1762,762,17,5,20260517,1,1,,c2_porto_2018
,1764,764,11,7,20260711,1,1,,c2_v4hungary_2016
,1765,765,12,7,20260712,1,1,,c2_v4slovakia_2024
,1766,766,7,6,20260607,1,1,,c2_v4poland_2022
,1767,767,6,6,20260606,1,1,,c2_v4czech_2018
,1771,771,2,6,20260602,1,1,,c2_degasperi_2016
,1772,772,10,6,20260610,1,1,,t2_gpjornal_01_2019
,1773,773,23,4,20260423,1,1,,t2_ojogo_01_2023
,1774,774,20,10,20261020,1,1,,t2_tranung_01_2022
,1775,775,12,4,20260412,1,1,,c2_slezanski_2026
,1777,777,16,8,20260816,1,1,,c2u_capodarco_2016
