,19,Tour de Romandie,Romand,top_romandie,swi,CWTAutresToursA,,,63,6,info@tourderomandie.ch,Alpecin-Deceuninck | Arkéa-B&B Hotels | Bahrain Victorious | Cofidis | Decathlon AG2R La Mondiale Team | EF Education - EasyPost | Groupama-FDJ | INEOS Grenadiers | Intermarché - Wanty | Lidl-Trek | Movistar Team | Red Bull - BORA - hansgrohe | Soudal Quick-Step | Team Jayco AlUla | Team Picnic PostNL | Team Visma | Lease a Bike | UAE Team Emirates XRG | XDS Astana Team | Tudor Pro Cycling Team | Lotto,,tourderomandie,top_romandie,0,PETITS_TOURS_MO_TT,0,1702,4,0,2021,0,1,0
,24,Omloop Nieuwsblad,Omloop,topclas_omloophetnieuws,bel,CWTAutresClasB,,,75,1,nicolas.denys@flandersclassics.be,Red Bull - BORA - hansgrohe | Team Visma | Lease a Bike | Alpecin-Deceuninck | Intermarché - Wanty | Soudal Quick-Step | Arkéa-B&B Hotels | Bahrain Victorious | Cofidis | Decathlon AG2R La Mondiale Team | EF Education - EasyPost | Groupama-FDJ | INEOS Grenadiers | Lidl-Trek | Movistar Team | Team Jayco AlUla | Team Picnic PostNL | UAE Team Emirates XRG | XDS Astana Team | Israel - Premier Tech | Lotto | Uno-X Mobility | Q36.5 Pro Cycling Team | Team Flanders - Baloise | Tudor Pro Cycling Team | Unibet Tietema Rockets,,gandlokeren,top_classiques_autres,0,CLAS_RVV,0,402,3,0,2023,0,1,0
,25,Tour de France,TDF,top_tdf,fra,CWTGTFrance,TdF1,ChampsElysees,98,21,tgouvenou@aso.fr,UAE Team Emirates XRG | Team Visma | Lease a Bike | Soudal Quick-Step | EF Education - EasyPost | Intermarché - Wanty | Bahrain Victorious | INEOS Grenadiers | Red Bull - BORA - hansgrohe | Lidl-Trek | Groupama-FDJ | Alpecin-Deceuninck | Tudor Pro Cycling Team | Team Jayco AlUla | Arkéa-B&B Hotels | Movistar Team | Decathlon AG2R La Mondiale Team | Cofidis | XDS Astana Team | TotalEnergies | Team Picnic PostNL | Israel - Premier Tech | Lotto | Uno-X Mobility,,tour,top_france_grandtour,0,GRAND_TOUR,0,0,5,1,2024,0,1,0
,26,ADAC Cyclassics,Hambur,topclas_hamburg,ger,CWTAutresClasA,,,58,1,oliver.schiek@ironman.com,Lidl-Trek | Red Bull - BORA - hansgrohe | INEOS Grenadiers | Arkéa-B&B Hotels | Groupama-FDJ | Soudal Quick-Step | Lotto | UAE Team Emirates XRG | XDS Astana Team | Intermarché - Wanty | Team Visma | Lease a Bike | Team Jayco AlUla | EF Education - EasyPost | Movistar Team | Israel - Premier Tech | Uno-X Mobility | Team Picnic PostNL | Decathlon AG2R La Mondiale Team | Bahrain Victorious | Alpecin-Deceuninck | Tudor Pro Cycling Team | Cofidis | Q36.5 Pro Cycling Team,,hewcyclassics,top_classiques_autres,0,CLAS_PLONLY,0,0,4,0,2023,0,1,0
,27,Tour des Alpes-Maritimes,AlpMar,t1_hautvar,fra,Cont21,,,30,2,tour0683@nicematin.fr,Bahrain Victorious | Decathlon AG2R La Mondiale Team | Groupama-FDJ | Lotto | EF Education - EasyPost | Intermarché - Wanty | Cofidis | Arkéa-B&B Hotels | XDS Astana Team | Israel - Premier Tech | TotalEnergies | Unibet Tietema Rockets | St Michel - Preference Home - Auber93 | Van Rysel Roubaix | CIC - U - Nantes | Nice Métropole Côte d'Azur,,tourhautvar,t1_hautvar,0,PETITS_TOURS_MO_GOATS,0,321,2,0,2024,0,1,0
,28,Bretagne Classic - Ouest-France,Bretag,topclas_plouay,fra,CWTAutresClasA,,,54,1,tranvaux.jean-yves@wanadoo.fr,Groupama-FDJ | TotalEnergies | UAE Team Emirates XRG | Lotto | Team Visma | Lease a Bike | Red Bull - BORA - hansgrohe | INEOS Grenadiers | EF Education - EasyPost | Team Jayco AlUla | Israel - Premier Tech | Team Picnic PostNL | Arkéa-B&B Hotels | Movistar Team | Lidl-Trek | Intermarché - Wanty | Cofidis | Decathlon AG2R La Mondiale Team | XDS Astana Team | Soudal Quick-Step | Bahrain Victorious | Alpecin-Deceuninck | Uno-X Mobility | Burgos-Burpellet-BH | Euskaltel-Euskadi,,grandprixplouay,top_classiques_autres,0,CLAS_PLVAL,0,305,4,0,2018,0,1,0
,29,Copenhagen Sprint,Copenhagen,topclas_copenhagen,den,CWTAutresClasC,,,40,1,jesper.tikioeb@cyklingdanmark.dk,Lidl-Trek | Team Visma | Lease a Bike | Alpecin-Deceuninck | Red Bull - BORA - hansgrohe | Bahrain Victorious | Uno-X Mobility | Cofidis | Israel - Premier Tech | Tudor Pro Cycling Team | Intermarché - Wanty | Team Jayco AlUla | Q36.5 Pro Cycling Team | Arkéa-B&B Hotels | TotalEnergies | Team Picnic PostNL | Lotto | Caja Rural-Seguros RGA | Unibet Tietema Rockets | Burgos-Burpellet-BH | Solution Tech Vini Fantini | Team Polti VisitMalta | Euskaltel-Euskadi | Team Flanders - Baloise,,copenhagen,top_classiques_autres,0,CLAS_PLONLY,0,0,4,0,2025,0,1,0
,31,Tour du Finistère Pays de Quimper,Finist,c1_finistere,fra,Cont11,,,16,1,tourdufinisterecycliste@gmail.com,Decathlon AG2R La Mondiale Team | Israel - Premier Tech | Groupama-FDJ | Arkéa-B&B Hotels | Bahrain Victorious | Cofidis | Movistar Team | Burgos-Burpellet-BH | Caja Rural-Seguros RGA | Euskaltel-Euskadi | Q36.5 Pro Cycling Team | TotalEnergies | Unibet Tietema Rockets | Sioen - Decca - Wagner Bazin | CIC - U - Nantes | Nice Métropole Côte d'Azur | St Michel - Preference Home - Auber93 | Van Rysel Roubaix,,routefinistere,cont_11,0,CLAS_VAL,0,0,3,0,2013,0,1,0
,32,Tro-Bro Léon,TBLéon,c0_trobleon,fra,Cont1HC,,,40,1,jeanpaul.mellouet@orange.fr,Arkéa-B&B Hotels | Decathlon AG2R La Mondiale Team | Intermarché - Wanty | Groupama-FDJ | XDS Astana Team | Bahrain Victorious | Israel - Premier Tech | Cofidis | Movistar Team | Lotto | Uno-X Mobility | TotalEnergies | Tudor Pro Cycling Team | Unibet Tietema Rockets | Burgos-Burpellet-BH | Sioen - Decca - Wagner Bazin | St Michel - Preference Home - Auber93 | Equipo Kern Pharma | CIC - U - Nantes | Euskaltel-Euskadi | Van Rysel Roubaix | Nice Métropole Côte d'Azur,,tropheebroleon,cont_1hc,0,CLAS_PLONLY,0,305,4,0,2023,0,1,0
,36,Prueba Villafranca - Ordiziako Klasika,Ordizi,c1_ordizia,esp,Cont11,,,15,1,jlsanzroa@hotmail.es,UAE Team Emirates XRG | Arkéa-B&B Hotels | XDS Astana Team | Cofidis | Movistar Team | Team Jayco AlUla | Burgos-Burpellet-BH | Caja Rural-Seguros RGA | Euskaltel-Euskadi | Equipo Kern Pharma | Lotto | Q36.5 Pro Cycling Team | Team Polti VisitMalta | TotalEnergies | EuroCyclingTrips - CCN | Victoria Sports Pro Cycling,,ordizia,cont_11,0,CLAS_VAL,0,0,3,0,2023,0,1,0
,38,Vuelta a Burgos,Burgos,t0_burgos,esp,Cont2HC,,,36,5,vueltaburgos@diputaciondeburgos.es,Team Visma | Lease a Bike | Red Bull - BORA - hansgrohe | INEOS Grenadiers | Movistar Team | Bahrain Victorious | UAE Team Emirates XRG | Lidl-Trek | XDS Astana Team | Groupama-FDJ | Decathlon AG2R La Mondiale Team | Team Picnic PostNL | Team Jayco AlUla | EF Education - EasyPost | Burgos-Burpellet-BH | Caja Rural-Seguros RGA | Equipo Kern Pharma | Euskaltel-Euskadi | Tudor Pro Cycling Team | Q36.5 Pro Cycling Team | Team Polti VisitMalta,,burgos,t0_burgos,0,PETITS_TOURS_MO_NOTT,0,0,2,0,2017,0,1,0
,39,E3 Saxo Classic,E3,topclas_harelbeke,bel,CWTAutresClasA,,,75,1,info@e3saxobankclassic.be,Alpecin-Deceuninck | Arkéa-B&B Hotels | Bahrain Victorious | Cofidis | Decathlon AG2R La Mondiale Team | EF Education - EasyPost | Groupama-FDJ | INEOS Grenadiers | Intermarché - Wanty | Lidl-Trek | Movistar Team | Red Bull - BORA - hansgrohe | Soudal Quick-Step | Team Jayco AlUla | Team Picnic PostNL | Team Visma | Lease a Bike | UAE Team Emirates XRG | XDS Astana Team | Lotto | Israel - Premier Tech | Uno-X Mobility | Tudor Pro Cycling Team | TotalEnergies | Q36.5 Pro Cycling Team | Team Flanders - Baloise,,gpe3,top_classiques_autres,0,CLAS_RVV,0,402,2,0,2024,0,1,0
,40,Tour of Oman,Oman,t0_oman,OMA,Cont2HC,,,28,5,fperque@aso.fr,Arkéa-B&B Hotels | Groupama-FDJ | Movistar Team | Soudal Quick-Step | Team Jayco AlUla | Team Picnic PostNL | Team Visma | Lease a Bike | UAE Team Emirates XRG | XDS Astana Team | Burgos-Burpellet-BH | Q36.5 Pro Cycling Team | TotalEnergies | Tudor Pro Cycling Team | Uno-X Mobility | JCL Team UKYO | Roojai Insurance | Terengganu Cycling Team | Team Oman,,tourofoman,t0_oman,0,PETITS_TOURS_MO_NOTT,1,0,4,1,2023,0,1,0
,43,Strade Bianche,Strade,topclas_stradebian,ita,CWTAutresClasA,,,75,1,stefano.allocchio@rcs.it,UAE Team Emirates XRG | Alpecin-Deceuninck | Arkéa-B&B Hotels | Bahrain Victorious | Cofidis | Decathlon AG2R La Mondiale Team | EF Education - EasyPost | Groupama-FDJ | INEOS Grenadiers | Intermarché - Wanty | Israel - Premier Tech | Lidl-Trek | Lotto | Movistar Team | Q36.5 Pro Cycling Team | Red Bull - BORA - hansgrohe | Solution Tech Vini Fantini | Soudal Quick-Step | Team Jayco AlUla | Team Picnic PostNL | Team Polti VisitMalta | Team Visma | Lease a Bike | Tudor Pro Cycling Team | Uno-X Mobility | XDS Astana Team,,stradebianche,top_classiques_autres,0,CLAS_VAL,0,209,4,0,2020,0,1,0
,44,Eschborn-Frankfurt,Frankf,topclas_gpfrankfurt,ger,CWTAutresClasC,,,47,1,office@gfr-cycling.de,Red Bull - BORA - hansgrohe | Cofidis | EF Education - EasyPost | Lidl-Trek | Soudal Quick-Step | Alpecin-Deceuninck | Tudor Pro Cycling Team | UAE Team Emirates XRG | Bahrain Victorious | Team Jayco AlUla | Uno-X Mobility | Israel - Premier Tech | Movistar Team | Team Picnic PostNL | Intermarché - Wanty | XDS Astana Team | Q36.5 Pro Cycling Team | Arkéa-B&B Hotels,,gpfrancfort,top_classiques_autres,0,CLAS_PLVAL,0,707,3,1,2019,0,1,0
,49,Donostia San Sebastian Klasikoa,SanSeb,topclas_sansebastian,esp,CWTAutresClasA,,,68,1,admon@oceta.eus,Soudal Quick-Step | UAE Team Emirates XRG | EF Education - EasyPost | Bahrain Victorious | Movistar Team | Decathlon AG2R La Mondiale Team | Team Visma | Lease a Bike | Team Picnic PostNL | Lidl-Trek | Equipo Kern Pharma | XDS Astana Team | Intermarché - Wanty | Lotto | Israel - Premier Tech | Team Jayco AlUla | Cofidis | Red Bull - BORA - hansgrohe | Caja Rural-Seguros RGA | Groupama-FDJ | Euskaltel-Euskadi | Alpecin-Deceuninck | Arkéa-B&B Hotels | INEOS Grenadiers | Uno-X Mobility | TotalEnergies,,klasikasansebastian,top_classiques_autres,0,CLAS_MM,0,816,3,0,2019,0,1,0
,63,Volta ao Algarve em Bicicleta,Algarv,t0_algarve,por,Cont2HC,,,40,5,geral@fpciclismo.pt,UAE Team Emirates XRG | Team Visma | Lease a Bike | Soudal Quick-Step | Lidl-Trek | Red Bull - BORA - hansgrohe | INEOS Grenadiers | Alpecin-Deceuninck | Lotto | Groupama-FDJ | EF Education - EasyPost | Intermarché - Wanty | Team Picnic PostNL | Bahrain Victorious | Cofidis | Tudor Pro Cycling Team | Caja Rural-Seguros RGA | Anicolor / Tien 21 | Tavfer-Ovos Matinados-Mortágua | Efapel Cycling | FEIRENSE - BEECELER | APHotels & Resorts / Tavira / SC Farense | GI Group Holding - Simoldes - UDO | Liberty Seguros - Greenvolt | UDO - NOS | Rádio Popular - Paredes - Boavista,,voltaalgarve,t0_algarve,0,PETITS_TOURS_VAL_TT,0,2905,2,0,2022,0,1,0
,66,Ename Samyn Classic,Samyn,c1_fayt,bel,Cont11,,,27,1,jeanlucvdb@skynet.be,Intermarché - Wanty | Arkéa-B&B Hotels | Alpecin-Deceuninck | XDS Astana Team | Team Picnic PostNL | Groupama-FDJ | Bahrain Victorious | Lidl-Trek | Soudal Quick-Step | Lotto | TotalEnergies | Uno-X Mobility | Team Novo Nordisk | Euskaltel-Euskadi | Unibet Tietema Rockets | Sioen - Decca - Wagner Bazin | Team Flanders - Baloise | Israel Premier Tech Academy | Van Rysel Roubaix | Chocolade Jacques - Deschacht | Team Lotto Kern-Haus PSD Bank | BEAT Cycling Club | Illes Balears Arabay | VolkerWessels Cycling Team | Diftar Continental Cyclingteam,,fayt,cont_11,0,CLAS_RVV,0,401,3,0,2016,0,1,0
,68,Settimana Internazionale Coppi e Bartali,SetInt,t1_settimanainter,ita,Cont21,,,24,5,gsemiliaciclismo@tin.it,Team Visma | Lease a Bike | EF Education - EasyPost | INEOS Grenadiers | Soudal Quick-Step | Team Jayco AlUla | UAE Team Emirates XRG | XDS Astana Team | Israel - Premier Tech | Q36.5 Pro Cycling Team | Solution Tech Vini Fantini | Team Polti VisitMalta | TotalEnergies | VF Group Bardiani CSF-Faizanè | Sioen - Decca - Wagner Bazin | Unibet Tietema Rockets | Lotto Development Team | Red Bull - BORA - hansgrohe Rookies | So.L.Me. - Ecotek | JCL Team UKYO | MBH Bank Ballan CSB | Oxxo - TV Azteca | S.C. Padovani Polo Cherry Bank | Sam - Vitalcare - Dynatek | Team Technipes inEmiliaRomagna | Team Vorarlberg,,coppainternazionale,t1_settimanainter,0,PETITS_TOURS_MO_GOATS,0,0,2,0,2024,0,1,0
,69,Région Pays de la Loire Tour,Sarthe,t1_sarthe,fra,Cont21,,,25,4,laurentbspdrouault@gmail.com,EF Education - EasyPost | Groupama-FDJ | Cofidis | Decathlon AG2R La Mondiale Team | Arkéa-B&B Hotels | TotalEnergies | Uno-X Mobility | Team Novo Nordisk | Team Polti VisitMalta | Sioen - Decca - Wagner Bazin | Team Flanders - Baloise | Euskaltel-Euskadi | Unibet Tietema Rockets | CIC - U - Nantes | Nice Métropole Côte d'Azur | St Michel - Preference Home - Auber93 | Van Rysel Roubaix | Development Team Picnic PostNL | Illes Balears Arabay,,circuitsarthe,t1_sarthe,0,PETITS_TOURS_VAL_NOTT,0,0,2,0,2019,0,1,0
,72,Grand Prix de Denain - Porte du Hainaut,Denain,c0_denain,fra,Cont1HC,,,35,1,contact@gpdenain.fr,Q36.5 Pro Cycling Team | Team Visma | Lease a Bike | UAE Team Emirates XRG | Soudal Quick-Step | Team Jayco AlUla | Intermarché - Wanty | Decathlon AG2R La Mondiale Team | Groupama-FDJ | Cofidis | Bahrain Victorious | XDS Astana Team | Alpecin-Deceuninck | Arkéa-B&B Hotels | Lotto | TotalEnergies | Unibet Tietema Rockets | Team Flanders - Baloise | Euskaltel-Euskadi | Sioen - Decca - Wagner Bazin | Nice Métropole Côte d'Azur | CIC - U - Nantes | St Michel - Preference Home - Auber93 | Van Rysel Roubaix,,circuitdenain,cont_1hc,0,CLAS_RVV,0,315,4,0,2018,0,1,0
,74,Critérium du Dauphiné,Dauph,top_dauphine,fra,CWTAutresToursA,,,83,8,tgouvenou@aso.fr,Red Bull - BORA - hansgrohe | Team Visma | Lease a Bike | UAE Team Emirates XRG | INEOS Grenadiers | Soudal Quick-Step | Bahrain Victorious | Lidl-Trek | Decathlon AG2R La Mondiale Team | XDS Astana Team | EF Education - EasyPost | Movistar Team | Alpecin-Deceuninck | Uno-X Mobility | Groupama-FDJ | Israel - Premier Tech | Team Picnic PostNL | Team Jayco AlUla | Cofidis | Intermarché - Wanty | Arkéa-B&B Hotels | Tudor Pro Cycling Team | TotalEnergies,,dauphinelibere,top_dauphine,0,PETITS_TOURS_MO_TT,0,322,4,1,2024,0,1,0
,77,Milano-Sanremo,SRemo,topclas_sanremo,ita,CWTMajeures,SanRemo,SanRemo,88,1,stefano.allocchio@rcs.it,Alpecin-Deceuninck | Arkéa-B&B Hotels | Bahrain Victorious | Cofidis | Decathlon AG2R La Mondiale Team | EF Education - EasyPost | Groupama-FDJ | INEOS Grenadiers | Intermarché - Wanty | Israel - Premier Tech | Lidl-Trek | Lotto | Movistar Team | Q36.5 Pro Cycling Team | Red Bull - BORA - hansgrohe | Solution Tech Vini Fantini | Soudal Quick-Step | Team Visma | Lease a Bike | Tudor Pro Cycling Team | UAE Team Emirates XRG | Uno-X Mobility | VF Group Bardiani CSF-Faizanè | XDS Astana Team,,milansanremo,top_classiques_majeures,0,CLAS_PLVAL,0,0,4,0,2021,0,1,0
,78,Vuelta a Castilla y Leon,Castil,c1_castillayleon,esp,Cont11,,,16,1,clubciclistacadalsa@outlook.com,Lotto | UAE Team Emirates XRG | Arkéa-B&B Hotels | Movistar Team | XDS Astana Team | Team Jayco AlUla | Cofidis | Caja Rural-Seguros RGA | Burgos-Burpellet-BH | Euskaltel-Euskadi | Equipo Kern Pharma | Team Polti VisitMalta | Q36.5 Pro Cycling Team | TotalEnergies | Illes Balears Arabay | Victoria Sports Pro Cycling,,castillaleon,cont_11,0,CLAS_PLVAL,0,808,2,0,2018,0,1,0
,80,Liechtenstein - National Championships ITT,LIE TT,natitt-lie,LIE,NationalChampionshipITT,,,1,1,organisateurs@liechtenstein-ch.li,,,champ_liechtenstein_itt,default,0,CLAS_TT_HILL,0,0,2,0,WaneToutFrit,0,1,0
,83,ZLM Tour,ZLM,t1_elektratoer,ned,Cont21,,,19,5,profcycling@libema.nl,Team Visma | Lease a Bike | Alpecin-Deceuninck | XDS Astana Team | Team Picnic PostNL | Intermarché - Wanty | Tudor Pro Cycling Team | VF Group Bardiani CSF-Faizanè | Team Polti VisitMalta | Sioen - Decca - Wagner Bazin | Solution Tech Vini Fantini | Team Flanders - Baloise | VolkerWessels Cycling Team | Metec - Solarwatt p/b Mantel | Parkhotel Valkenburg | BEAT Cycling Club | Diftar Continental Cyclingteam | Storck - rad-net - T-Mobile | Arkéa-B&B Hotels Continentale,,starelektratoer,t1_elektratoer,0,PETITS_TOURS_PL_TT,0,511,2,0,2019,0,1,0
